file,line,task_id,title,completed_date,verdict,file_level_detail,symbol_level_detail,pending_note,corrected_verdict,correction_note
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,214,T04,climate_zone.py input gate + _join_points + _load_counties,2026-06-10,PRESENT,openubem/acquisition/climate_zone.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,220,T05,assign_climate_zones two-tier sjoin,2026-06-10,PRESENT,openubem/acquisition/climate_zone.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,226,T06,tests/test_climate_zone.py,2026-06-10,PRESENT,tests/test_climate_zone.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,232,C1,Restore zero_tier1_matches abort in assign_climate_zones,2026-06-10,PRESENT,openubem/acquisition/climate_zone.py=PRESENT(in `git ls-files` at HEAD) || tests/test_climate_zone.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,238,T07,epw_manager.py station resolution,2026-06-10,PRESENT,openubem/acquisition/epw_manager.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,244,T08,epw_manager.py fetch_epw,2026-06-10,PRESENT,openubem/acquisition/epw_manager.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,250,T09,tests/test_epw_manager.py,2026-06-10,PRESENT,tests/test_epw_manager.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,256,T10,orchestrator enrich_climate(),2026-06-10,PRESENT,openubem/acquisition/__init__.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,262,T11,tests/test_step21_orchestrator.py,2026-06-10,PRESENT,tests/test_step21_orchestrator.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,268,T12,Boston 500 m integration test (offline),2026-06-10,PRESENT,tests/test_step21_orchestrator.py=PRESENT(in `git ls-files` at HEAD),test_boston_integration_zone_and_state@tests/test_step21_orchestrator.py=PRESENT(found in HEAD content of tests/test_step21_orchestrator.py) || test_boston_integration_county_and_fallback_rate@tests/test_step21_orchestrator.py=PRESENT(found in HEAD content of tests/test_step21_orchestrator.py) || test_boston_integration_station_and_epw_distance@tests/test_step21_orchestrator.py=PRESENT(found in HEAD content of tests/test_step21_orchestrator.py),,PRESENT,
docs/docs_main/docs_step-2-1/PLAN_step-2-1-implementation.md,274,T13,"LIVE_SMOKE (opt-in, network)",2026-06-10,PRESENT,tests/test_step21_orchestrator.py=PRESENT(in `git ls-files` at HEAD),test_live_smoke_boston_epw_download@tests/test_step21_orchestrator.py=PRESENT(found in HEAD content of tests/test_step21_orchestrator.py),,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,230,T01,config + packaging,2026-06-10,PRESENT,openubem/config.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,301,T02,ashrae_90_1_2019.json construction table,2026-06-10,NEVER-COMMITTED,"openubem/data/construction/ashrae_90_1_2019.json=PRESENT(in `git ls-files` at HEAD) || openubem/data/construction/__init__.py=PRESENT(in `git ls-files` at HEAD) || scripts/build_construction_tables.py=PRESENT(in `git ls-files` at HEAD) || scripts/_build_test.py=NEVER-COMMITTED(git log --all --oneline --follow -- ""scripts/_build_test.py"",absent-from-disk-too)",,,NEVER-COMMITTED,"GENUINE per mechanical test, but benign: scripts/_build_test.py is explicitly labelled '(temp, deleted after use)' in the entry's own Artifacts line and Notes ('deleted per R-2.2-8 after table built and verified') -- self-disclosed ephemeral script, not a concealed gap"
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,311,T03,doe_prototype_loads.json + openstudio_loads.json,2026-06-10,PRESENT,openubem/data/loads/doe_prototype_loads.json=PRESENT(in `git ls-files` at HEAD) || openubem/data/loads/openstudio_loads.json=PRESENT(in `git ls-files` at HEAD) || openubem/data/loads/__init__.py=PRESENT(in `git ls-files` at HEAD) || scripts/build_loads_tables.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,320,T04,doe_schedules.json,2026-06-10,PRESENT,openubem/data/schedules/doe_schedules.json=PRESENT(in `git ls-files` at HEAD) || openubem/data/schedules/__init__.py=PRESENT(in `git ls-files` at HEAD) || scripts/build_schedules_json.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,326,T05,VINTAGE_U_FACTORS committed + PROVENANCE.md,2026-06-10,PRESENT,openubem/semantic/construction_sets.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/construction/PROVENANCE.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,332,T06,resolve_vintage() in construction_sets.py,2026-06-10,PRESENT,openubem/semantic/construction_sets.py=PRESENT(in `git ls-files` at HEAD),resolve_vintage@openubem/semantic/construction_sets.py=PRESENT(found in HEAD content of openubem/semantic/construction_sets.py) || append_vintage_nan_flag@openubem/semantic/construction_sets.py=PRESENT(found in HEAD content of openubem/semantic/construction_sets.py),,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,338,T07,get_construction_set() vectorized envelope merge,2026-06-10,PRESENT,openubem/semantic/construction_sets.py=PRESENT(in `git ls-files` at HEAD),get_construction_set@openubem/semantic/construction_sets.py=PRESENT(found in HEAD content of openubem/semantic/construction_sets.py) || apply_nan_vintage_provenance@openubem/semantic/construction_sets.py=PRESENT(found in HEAD content of openubem/semantic/construction_sets.py) || _build_flat_lookup@openubem/semantic/construction_sets.py=PRESENT(found in HEAD content of openubem/semantic/construction_sets.py),,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,344,T08,tests/test_construction_sets.py,2026-06-10,PRESENT,tests/test_construction_sets.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,350,T09,loads.py + tests/test_loads.py,2026-06-10,PRESENT,openubem/semantic/loads.py=PRESENT(in `git ls-files` at HEAD) || tests/test_loads.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,356,T10,imputation.py + tests/test_imputation.py,2026-06-10,PRESENT,openubem/semantic/imputation.py=PRESENT(in `git ls-files` at HEAD) || tests/test_imputation.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,362,T11,schedules.py + tests/test_schedules.py,2026-06-10,PRESENT,openubem/semantic/schedules.py=PRESENT(in `git ls-files` at HEAD) || tests/test_schedules.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,370,C2,column naming correction in loads.py,2026-06-10,PRESENT,openubem/semantic/loads.py=PRESENT(in `git ls-files` at HEAD) || tests/test_loads.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,380,T12,enrich_semantics() orchestrator,2026-06-10,PRESENT,openubem/semantic/__init__.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,390,T13,"tests/test_step22_orchestrator.py (2,400-row sweep)",2026-06-10,PRESENT,tests/test_step22_orchestrator.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,399,T14,Boston 500 m integration,2026-06-10,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,409,T15,Step-3 bridge smoke,2026-06-10,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-2-2/PLAN_step-2-2-implementation.md,420,T16,full suite + end-to-end demo,2026-06-10,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,130,C01,Remote scaffold + EnergyPlus 23.1 install,2026-06-11,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,136,C02,Pack and ship the pilot,2026-06-11,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,142,C03,submit_fleet.sbatch + pilot submission,2026-06-11,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,148,C04,Fetch + parity check,2026-06-11,PRESENT,scripts/cluster/check_parity.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,154,C05,Manifest adapter,2026-06-11,PRESENT,scripts/cluster/make_manifest_from_cluster.py=PRESENT(in `git ls-files` at HEAD),fleet_dir@scripts/cluster/make_manifest_from_cluster.py=PRESENT(found in HEAD content of scripts/cluster/make_manifest_from_cluster.py),,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,160,C06,Runbook + cleanup,2026-06-11,PRESENT,scripts/cluster/README.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,166,C07,Regenerate the 483 R3 fleet IDFs locally,2026-06-11,PRESENT,scripts/run_r3_gen_only.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,172,C08,"R3 fleet on the cluster (fetch + adapter, per STATUS NOTE)",2026-06-11,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,178,C11,Fix building 815971738 geometry defect + resimulate,2026-06-11,PRESENT,openubem/idf/surfaces.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_surfaces.py=PRESENT(in `git ls-files` at HEAD),_repair_mismatched_horizontal_pairs@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || find_mismatched_interzone_pairs@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || extrude_geometry@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || _repair_roof_roof_pairs@openubem/idf/surfaces.py=PRESENT(found in HEAD content of openubem/idf/surfaces.py) || TestRepairMismatchedHorizontalPairs@tests/test_surfaces.py=PRESENT(found in HEAD content of tests/test_surfaces.py) || TestFindMismatchedInterzonePairs@tests/test_surfaces.py=PRESENT(found in HEAD content of tests/test_surfaces.py),,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,185,C09,Step-5 results + CBECS validation,2026-06-11,PRESENT,scripts/run_r3_gates_report.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-cluster-offload-R4.md,212,C10,parallel IDF prep,2026-06-11,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_step3_orchestrator.py=PRESENT(in `git ls-files` at HEAD),run_step3@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py),,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,153,T00,Step-3 bridge remediation,2026-06-10,PRESENT,openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/synthetic_10_buildings.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,159,T01,config + packaging,2026-06-10,PRESENT,openubem/config.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,165,T02,SimTask + build_task_list,2026-06-10,PRESENT,openubem/simulation/parallel.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,171,T03,resume + provisioning,2026-06-10,PRESENT,openubem/simulation/parallel.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,177,T04,run_energyplus + handshake,2026-06-10,PRESENT,openubem/simulation/runner.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,183,T05,classify_outcome,2026-06-10,PRESENT,openubem/simulation/runner.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,189,T06,purge + manifest,2026-06-10,PRESENT,openubem/simulation/parallel.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,195,T07,run_neighbourhood,2026-06-10,PRESENT,openubem/simulation/parallel.py=PRESENT(in `git ls-files` at HEAD) || openubem/simulation/__init__.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,201,T08,unit tests,2026-06-10,PRESENT,tests/test_sim_runner.py=PRESENT(in `git ls-files` at HEAD) || tests/test_sim_parallel.py=PRESENT(in `git ls-files` at HEAD) || tests/test_sim_integration.py=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/sim/end_success.txt=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/sim/end_success_severe.txt=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/sim/end_fatal.txt=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/sim/err_fatal.txt=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,207,T09,integration tests (real EnergyPlus 23.1),2026-06-10,PRESENT,tests/test_sim_integration.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,217,T10,OQ-1 runtime data,2026-06-10,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,261,T10.5,Step-3.5 remediation (IDD switch + field name fixes + SizingPeriod),2026-06-10,MOVED,openubem/config.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/hvac.py=PRESENT(in `git ls-files` at HEAD) || tests/test_hvac.py=PRESENT(in `git ls-files` at HEAD),"_resolve_idd_path@openubem/config.py=PRESENT(found in HEAD content of openubem/config.py) || Zone_or_ZoneList_Name@openubem/idf/builder.py=MOVED(git log --all -S""Zone_or_ZoneList_Name"" -- ""openubem/idf/builder.py"" -> 62e5968 feat: implement Step 3 geometry processing, EnergyPlus IDF builder, and testing pipelines) || Zone_or_ZoneList_or_Space_or_SpaceList_Name@openubem/idf/builder.py=PRESENT(found in HEAD content of openubem/idf/builder.py)",,MOVED,
docs/docs_main/docs_step-4/PLAN_step-4-implementation.md,296,T11,Boston end-to-end,2026-06-10,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,174,C3,manager correction: enforce P10 strict failed_parse,2026-06-10,PRESENT,openubem/results/parser.py=PRESENT(in `git ls-files` at HEAD) || tests/test_results_parser.py=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/golden_sql/golden_expected.json=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/golden_sql/r1_single_zone.csv=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,180,T09,aggregator.py: F9 join + F10 summary + P1 flag + §3G exports,2026-06-10,PRESENT,openubem/results/aggregator.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,186,T10,visualization.py: three figures + Agg backend,2026-06-10,PRESENT,openubem/results/visualization.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,192,T11,orchestrator aggregate_results + compute_validation_gates stub + test_results_aggregator.py,2026-06-10,PRESENT,openubem/results/__init__.py=PRESENT(in `git ls-files` at HEAD) || tests/test_results_aggregator.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_step-5-implementation.md,198,T12,Boston e2e via aggregate_results,2026-06-10,PRESENT,scripts/run_t12_boston.py=PRESENT(in `git ls-files` at HEAD) || openubem/idf/outputs.py=PRESENT(in `git ls-files` at HEAD) || openubem/results/parser.py=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/golden_sql/r1_single_zone.csv=PRESENT(in `git ls-files` at HEAD) || tests/fixtures/golden_sql/golden_expected.json=PRESENT(in `git ls-files` at HEAD) || tests/test_results_parser.py=PRESENT(in `git ls-files` at HEAD) || tests/test_results_aggregator.py=PRESENT(in `git ls-files` at HEAD) || scripts/run_c4_regen.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,133,Z01,Ungate four adversarial E2E tests,2026-06-11,PRESENT,tests/test_sim_integration.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,139,Z02,Ungate fleet full-annual and determinism tests,2026-06-11,PRESENT,tests/test_sim_integration.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,145,Z03,"Harden footprint fixtures, remove both skips",2026-06-11,PRESENT,tests/test_footprint.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,151,Z04,Live EPW smoke always-on with cache fallback,2026-06-11,PRESENT,tests/test_step21_orchestrator.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,161,Z05,CBECS 2018 New England extraction,2026-06-11,PRESENT,scripts/extract_cbecs_reference.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,167,Z06,Real compute_validation_gates + mapping table,2026-06-11,PRESENT,openubem/data/cbecs_pba_map.json=PRESENT(in `git ls-files` at HEAD) || openubem/results/__init__.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,173,Z07,Enable CBECS test with real assertions,2026-06-11,PRESENT,tests/test_results_aggregator.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,179,Z08,Live CBECS gate evaluation on Boston merged fleet,2026-06-11,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_main/docs_step-5/PLAN_zero-skip-suite-R2.md,194,Z09,Full suite zero skips,2026-06-11,UNCHECKABLE,,,,UNCHECKABLE,
